DATATIME,TEMP_METRIC,DEWPOINT_METRIC,HEATINDEX_METRIC,WINDCHILL_METRIC,FEELSLIKE_METRIC,ICON,CONDITION,POP,PRECIP_TYPE,QPF_METRIC,SNOW_METRIC,HUMIDITY,WSPD_METRIC,WDIR_DEGREES,WDIR_DIR,SKY,VIS,MSLP_METRIC,UVI,WX,AMOUNT_RAIN
2019-09-01 00:00:00.000,24,23.5,27,24,27,47,Scattered Thunderstorms,53.5,rain,0.66,0,96,6,273,W,90.5,2.9,1001.885,0,Scattered Thunderstorms,0.66
2019-09-01 00:05:00.000,24,23.4166666666667,27,24,27,47,Scattered Thunderstorms,53.9166666666667,rain,0.65,0,96,6,272.666666666667,W,90.5833333333333,2.9,1001.87083333333,0,Scattered Thunderstorms,0.65
2019-09-01 00:10:00.000,24,23.3333333333333,27,24,27,47,Scattered Thunderstorms,54.3333333333333,rain,0.64,0,96,6,272.333333333333,W,90.6666666666667,2.9,1001.85666666667,0,Scattered Thunderstorms,0.64
2019-09-01 00:15:00.000,24,23.25,27,24,27,47,Scattered Thunderstorms,54.75,rain,0.63,0,96,6,272,W,90.75,2.9,1001.8425,0,Scattered Thunderstorms,0.63
2019-09-01 00:20:00.000,24,23.1666666666667,27,24,27,47,Scattered Thunderstorms,55.1666666666667,rain,0.62,0,96,6,271.666666666667,W,90.8333333333333,2.9,1001.82833333333,0,Scattered Thunderstorms,0.62
2019-09-01 00:25:00.000,24,23.0833333333333,27,24,27,47,Scattered Thunderstorms,55.5833333333333,rain,0.61,0,96,6,271.333333333333,W,90.9166666666667,2.9,1001.81416666667,0,Scattered Thunderstorms,0.61
2019-09-01 00:30:00.000,24,23,27,24,27,47,Scattered Thunderstorms,56,rain,0.6,0,96,6,271,W,91,2.9,1001.8,0,Scattered Thunderstorms,0.6
2019-09-01 00:35:00.000,24,23,27,24,27,43,Scattered Thunderstorms,57.0833333333333,rain,0.603333333333333,0,96,6.16666666666667,271.166666666667,W,91.0833333333333,2.875,1001.77666666667,0,Scattered Thunderstorms,0.603333333333333
2019-09-01 00:40:00.000,24,23,27,24,27,39,Scattered Thunderstorms,58.1666666666667,rain,0.606666666666667,0,96,6.33333333333333,271.333333333333,W,91.1666666666667,2.85,1001.75333333333,0,Scattered Thunderstorms,0.606666666666667
2019-09-01 00:45:00.000,24,23,27,24,27,36,Scattered Thunderstorms,59.25,rain,0.61,0,96,6.5,271.5,W,91.25,2.825,1001.73,0,Scattered Thunderstorms,0.61
2019-09-01 00:50:00.000,24,23,27,24,27,32,Scattered Thunderstorms,60.3333333333333,rain,0.613333333333333,0,96,6.66666666666667,271.666666666667,W,91.3333333333333,2.8,1001.70666666667,0,Scattered Thunderstorms,0.613333333333333
2019-09-01 00:55:00.000,24,23,27,24,27,29,Scattered Thunderstorms,61.4166666666667,rain,0.616666666666667,0,96,6.83333333333333,271.833333333333,W,91.4166666666667,2.775,1001.68333333333,0,Scattered Thunderstorms,0.616666666666667
2019-09-01 01:00:00.000,24,23,27,24,27,25,Scattered Thunderstorms,62.5,rain,0.62,0,96,7,272,W,91.5,2.75,1001.66,0,Scattered Thunderstorms,0.62
2019-09-01 01:05:00.000,24,23,27,24,27,21,Scattered Thunderstorms,63.5833333333333,rain,0.623333333333333,0,96,7.16666666666667,272.166666666667,W,91.5833333333333,2.725,1001.63666666667,0,Scattered Thunderstorms,0.623333333333333
2019-09-01 01:10:00.000,24,23,27,24,27,18,Scattered Thunderstorms,64.6666666666667,rain,0.626666666666667,0,96,7.33333333333333,272.333333333333,W,91.6666666666667,2.7,1001.61333333333,0,Scattered Thunderstorms,0.626666666666667
2019-09-01 01:15:00.000,24,23,27,24,27,14,Scattered Thunderstorms,65.75,rain,0.63,0,96,7.5,272.5,W,91.75,2.675,1001.59,0,Scattered Thunderstorms,0.63
2019-09-01 01:20:00.000,24,23,27,24,27,11,Scattered Thunderstorms,66.8333333333333,rain,0.633333333333333,0,96,7.66666666666667,272.666666666667,W,91.8333333333333,2.65,1001.56666666667,0,Scattered Thunderstorms,0.633333333333333
2019-09-01 01:25:00.000,24,23,27,24,27,7,Scattered Thunderstorms,67.9166666666667,rain,0.636666666666667,0,96,7.83333333333333,272.833333333333,W,91.9166666666667,2.625,1001.54333333333,0,Scattered Thunderstorms,0.636666666666667
2019-09-01 01:30:00.000,24,23,27,24,27,4,Thunderstorms,69,rain,0.64,0,96,8,273,W,92,2.6,1001.52,0,Thunderstorms,0.64
2019-09-01 01:35:00.000,24,23,27,24,27,7,Thunderstorms,66.9166666666667,rain,0.603333333333333,0,96,8,272.75,W,92.0833333333333,2.6,1001.49916666667,0,Thunderstorms,0.603333333333333
2019-09-01 01:40:00.000,24,23,27,24,27,11,Thunderstorms,64.8333333333333,rain,0.566666666666667,0,96,8,272.5,W,92.1666666666667,2.6,1001.47833333333,0,Thunderstorms,0.566666666666667
2019-09-01 01:45:00.000,24,23,27,24,27,14,Thunderstorms,62.75,rain,0.53,0,96,8,272.25,W,92.25,2.6,1001.4575,0,Thunderstorms,0.53
2019-09-01 01:50:00.000,24,23,27,24,27,18,Thunderstorms,60.6666666666667,rain,0.493333333333333,0,96,8,272,W,92.3333333333333,2.6,1001.43666666667,0,Thunderstorms,0.493333333333333
2019-09-01 01:55:00.000,24,23,27,24,27,21,Thunderstorms,58.5833333333333,rain,0.456666666666667,0,96,8,271.75,W,92.4166666666667,2.6,1001.41583333333,0,Thunderstorms,0.456666666666667
2019-09-01 02:00:00.000,24,23,27,24,27,25,Thunderstorms,56.5,rain,0.42,0,96,8,271.5,W,92.5,2.6,1001.395,0,Thunderstorms,0.42
2019-09-01 02:05:00.000,24,23,27,24,27,29,Thunderstorms,54.4166666666667,rain,0.383333333333333,0,96,8,271.25,W,92.5833333333333,2.6,1001.37416666667,0,Thunderstorms,0.383333333333333
2019-09-01 02:10:00.000,24,23,27,24,27,32,Thunderstorms,52.3333333333333,rain,0.346666666666667,0,96,8,271,W,92.6666666666667,2.6,1001.35333333333,0,Thunderstorms,0.346666666666667
2019-09-01 02:15:00.000,24,23,27,24,27,36,Thunderstorms,50.25,rain,0.31,0,96,8,270.75,W,92.75,2.6,1001.3325,0,Thunderstorms,0.31
2019-09-01 02:20:00.000,24,23,27,24,27,39,Thunderstorms,48.1666666666667,rain,0.273333333333333,0,96,8,270.5,W,92.8333333333333,2.6,1001.31166666667,0,Thunderstorms,0.273333333333333
2019-09-01 02:25:00.000,24,23,27,24,27,43,Thunderstorms,46.0833333333333,rain,0.236666666666667,0,96,8,270.25,W,92.9166666666667,2.6,1001.29083333333,0,Thunderstorms,0.236666666666667
2019-09-01 02:30:00.000,24,23,27,24,27,47,Scattered Thunderstorms,44,rain,0.2,0,96,8,270,W,93,2.6,1001.27,0,Scattered Thunderstorms,0.2
2019-09-01 02:35:00.000,24,23,26.9166666666667,24,26.9166666666667,47,Scattered Thunderstorms,43.4166666666667,rain,0.191666666666667,0,96.0833333333333,8,270.5,W,92.9166666666667,2.6,1001.25583333333,0,Scattered Thunderstorms,0.191666666666667
2019-09-01 02:40:00.000,24,23,26.8333333333333,24,26.8333333333333,47,Scattered Thunderstorms,42.8333333333333,rain,0.183333333333333,0,96.1666666666667,8,271,W,92.8333333333333,2.6,1001.24166666667,0,Scattered Thunderstorms,0.183333333333333
2019-09-01 02:45:00.000,24,23,26.75,24,26.75,47,Scattered Thunderstorms,42.25,rain,0.175,0,96.25,8,271.5,W,92.75,2.6,1001.2275,0,Scattered Thunderstorms,0.175
2019-09-01 02:50:00.000,24,23,26.6666666666667,24,26.6666666666667,47,Scattered Thunderstorms,41.6666666666667,rain,0.166666666666667,0,96.3333333333333,8,272,W,92.6666666666667,2.6,1001.21333333333,0,Scattered Thunderstorms,0.166666666666667
2019-09-01 02:55:00.000,24,23,26.5833333333333,24,26.5833333333333,47,Scattered Thunderstorms,41.0833333333333,rain,0.158333333333333,0,96.4166666666667,8,272.5,W,92.5833333333333,2.6,1001.19916666667,0,Scattered Thunderstorms,0.158333333333333
2019-09-01 03:00:00.000,24,23,26.5,24,26.5,47,Scattered Thunderstorms,40.5,rain,0.15,0,96.5,8,273,W,92.5,2.6,1001.185,0,Scattered Thunderstorms,0.15
2019-09-01 03:05:00.000,24,23,26.4166666666667,24,26.4166666666667,47,Scattered Thunderstorms,39.9166666666667,rain,0.141666666666667,0,96.5833333333333,8,273.5,W,92.4166666666667,2.6,1001.17083333333,0,Scattered Thunderstorms,0.141666666666667
2019-09-01 03:10:00.000,24,23,26.3333333333333,24,26.3333333333333,47,Scattered Thunderstorms,39.3333333333333,rain,0.133333333333333,0,96.6666666666667,8,274,W,92.3333333333333,2.6,1001.15666666667,0,Scattered Thunderstorms,0.133333333333333
2019-09-01 03:15:00.000,24,23,26.25,24,26.25,47,Scattered Thunderstorms,38.75,rain,0.125,0,96.75,8,274.5,W,92.25,2.6,1001.1425,0,Scattered Thunderstorms,0.125
2019-09-01 03:20:00.000,24,23,26.1666666666667,24,26.1666666666667,47,Scattered Thunderstorms,38.1666666666667,rain,0.116666666666667,0,96.8333333333333,8,275,W,92.1666666666667,2.6,1001.12833333333,0,Scattered Thunderstorms,0.116666666666667
2019-09-01 03:25:00.000,24,23,26.0833333333333,24,26.0833333333333,47,Scattered Thunderstorms,37.5833333333333,rain,0.108333333333333,0,96.9166666666667,8,275.5,W,92.0833333333333,2.6,1001.11416666667,0,Scattered Thunderstorms,0.108333333333333
2019-09-01 03:30:00.000,24,23,26,24,26,47,Scattered Thunderstorms,37,rain,0.1,0,97,8,276,W,92,2.6,1001.1,0,Scattered Thunderstorms,0.1
2019-09-01 03:35:00.000,24,23,26,24,26,47,Scattered Thunderstorms,37.25,rain,0.108333333333333,0,97,8,276.25,W,92,2.6,1001.10833333333,0,Scattered Thunderstorms,0.108333333333333
2019-09-01 03:40:00.000,24,23,26,24,26,47,Scattered Thunderstorms,37.5,rain,0.116666666666667,0,97,8,276.5,W,92,2.6,1001.11666666667,0,Scattered Thunderstorms,0.116666666666667
2019-09-01 03:45:00.000,24,23,26,24,26,47,Scattered Thunderstorms,37.75,rain,0.125,0,97,8,276.75,W,92,2.6,1001.125,0,Scattered Thunderstorms,0.125
2019-09-01 03:50:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38,rain,0.133333333333333,0,97,8,277,W,92,2.6,1001.13333333333,0,Scattered Thunderstorms,0.133333333333333
2019-09-01 03:55:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38.25,rain,0.141666666666667,0,97,8,277.25,W,92,2.6,1001.14166666667,0,Scattered Thunderstorms,0.141666666666667
2019-09-01 04:00:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38.5,rain,0.15,0,97,8,277.5,W,92,2.6,1001.15,0,Scattered Thunderstorms,0.15
2019-09-01 04:05:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38.75,rain,0.158333333333333,0,97,8,277.75,W,92,2.6,1001.15833333333,0,Scattered Thunderstorms,0.158333333333333
2019-09-01 04:10:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39,rain,0.166666666666667,0,97,8,278,W,92,2.6,1001.16666666667,0,Scattered Thunderstorms,0.166666666666667
2019-09-01 04:15:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39.25,rain,0.175,0,97,8,278.25,W,92,2.6,1001.175,0,Scattered Thunderstorms,0.175
2019-09-01 04:20:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39.5,rain,0.183333333333333,0,97,8,278.5,W,92,2.6,1001.18333333333,0,Scattered Thunderstorms,0.183333333333333
2019-09-01 04:25:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39.75,rain,0.191666666666667,0,97,8,278.75,W,92,2.6,1001.19166666667,0,Scattered Thunderstorms,0.191666666666667
2019-09-01 04:30:00.000,24,23,26,24,26,47,Scattered Thunderstorms,40,rain,0.2,0,97,8,279,W,92,2.6,1001.2,0,Scattered Thunderstorms,0.2
2019-09-01 04:35:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39.8333333333333,rain,0.208333333333333,0,97,8,279.083333333333,W,92,2.6,1001.225,0,Scattered Thunderstorms,0.208333333333333
2019-09-01 04:40:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39.6666666666667,rain,0.216666666666667,0,97,8,279.166666666667,W,92,2.6,1001.25,0,Scattered Thunderstorms,0.216666666666667
2019-09-01 04:45:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39.5,rain,0.225,0,97,8,279.25,W,92,2.6,1001.275,0,Scattered Thunderstorms,0.225
2019-09-01 04:50:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39.3333333333333,rain,0.233333333333333,0,97,8,279.333333333333,W,92,2.6,1001.3,0,Scattered Thunderstorms,0.233333333333333
2019-09-01 04:55:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39.1666666666667,rain,0.241666666666667,0,97,8,279.416666666667,W,92,2.6,1001.325,0,Scattered Thunderstorms,0.241666666666667
2019-09-01 05:00:00.000,24,23,26,24,26,47,Scattered Thunderstorms,39,rain,0.25,0,97,8,279.5,W,92,2.6,1001.35,0,Scattered Thunderstorms,0.25
2019-09-01 05:05:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38.8333333333333,rain,0.258333333333333,0,97,8,279.583333333333,W,92,2.6,1001.375,0,Scattered Thunderstorms,0.258333333333333
2019-09-01 05:10:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38.6666666666667,rain,0.266666666666667,0,97,8,279.666666666667,W,92,2.6,1001.4,0,Scattered Thunderstorms,0.266666666666667
2019-09-01 05:15:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38.5,rain,0.275,0,97,8,279.75,W,92,2.6,1001.425,0,Scattered Thunderstorms,0.275
2019-09-01 05:20:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38.3333333333333,rain,0.283333333333333,0,97,8,279.833333333333,W,92,2.6,1001.45,0,Scattered Thunderstorms,0.283333333333333
2019-09-01 05:25:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38.1666666666667,rain,0.291666666666667,0,97,8,279.916666666667,W,92,2.6,1001.475,0,Scattered Thunderstorms,0.291666666666667
2019-09-01 05:30:00.000,24,23,26,24,26,47,Scattered Thunderstorms,38,rain,0.3,0,97,8,280,W,92,2.6,1001.5,0,Scattered Thunderstorms,0.3
2019-09-01 05:35:00.000,24,23,26,24,26,46,Scattered Thunderstorms,37.9166666666667,rain,0.291666666666667,0,97,8,280,W,92,2.6,1001.54166666667,0,Scattered Thunderstorms,0.291666666666667
2019-09-01 05:40:00.000,24,23,26,24,26,45,Scattered Thunderstorms,37.8333333333333,rain,0.283333333333333,0,97,8,280,W,92,2.6,1001.58333333333,0,Scattered Thunderstorms,0.283333333333333
2019-09-01 05:45:00.000,24,23,26,24,26,44,Scattered Thunderstorms,37.75,rain,0.275,0,97,8,280,W,92,2.6,1001.625,0,Scattered Thunderstorms,0.275
2019-09-01 05:50:00.000,24,23,26,24,26,44,Scattered Thunderstorms,37.6666666666667,rain,0.266666666666667,0,97,8,280,W,92,2.6,1001.66666666667,0,Scattered Thunderstorms,0.266666666666667
2019-09-01 05:55:00.000,24,23,26,24,26,43,Scattered Thunderstorms,37.5833333333333,rain,0.258333333333333,0,97,8,280,W,92,2.6,1001.70833333333,0,Scattered Thunderstorms,0.258333333333333
2019-09-01 06:00:00.000,24,23,26,24,26,42,Scattered Thunderstorms,37.5,rain,0.25,0,97,8,280,W,92,2.6,1001.75,0,Scattered Thunderstorms,0.25
2019-09-01 06:05:00.000,24,23,26,24,26,41,Scattered Thunderstorms,37.4166666666667,rain,0.241666666666667,0,97,8,280,W,92,2.6,1001.79166666667,0,Scattered Thunderstorms,0.241666666666667
2019-09-01 06:10:00.000,24,23,26,24,26,41,Scattered Thunderstorms,37.3333333333333,rain,0.233333333333333,0,97,8,280,W,92,2.6,1001.83333333333,0,Scattered Thunderstorms,0.233333333333333
2019-09-01 06:15:00.000,24,23,26,24,26,40,Scattered Thunderstorms,37.25,rain,0.225,0,97,8,280,W,92,2.6,1001.875,0,Scattered Thunderstorms,0.225
2019-09-01 06:20:00.000,24,23,26,24,26,39,Scattered Thunderstorms,37.1666666666667,rain,0.216666666666667,0,97,8,280,W,92,2.6,1001.91666666667,0,Scattered Thunderstorms,0.216666666666667
2019-09-01 06:25:00.000,24,23,26,24,26,38,Scattered Thunderstorms,37.0833333333333,rain,0.208333333333333,0,97,8,280,W,92,2.6,1001.95833333333,0,Scattered Thunderstorms,0.208333333333333
2019-09-01 06:30:00.000,24,23,26,24,26,38,Scattered Thunderstorms,37,rain,0.2,0,97,8,280,W,92,2.6,1002,0,Scattered Thunderstorms,0.2
2019-09-01 06:35:00.000,24,23,26.0833333333333,24,26.0833333333333,37,Scattered Thunderstorms,36.6666666666667,rain,0.191666666666667,0,96.8333333333333,8,280.25,W,92,2.625,1002.05333333333,0,Scattered Thunderstorms,0.191666666666667
2019-09-01 06:40:00.000,24,23,26.1666666666667,24,26.1666666666667,37,Scattered Thunderstorms,36.3333333333333,rain,0.183333333333333,0,96.6666666666667,8,280.5,W,92,2.65,1002.10666666667,0,Scattered Thunderstorms,0.183333333333333
2019-09-01 06:45:00.000,24,23,26.25,24,26.25,37,Scattered Thunderstorms,36,rain,0.175,0,96.5,8,280.75,W,92,2.675,1002.16,0,Scattered Thunderstorms,0.175
2019-09-01 06:50:00.000,24,23,26.3333333333333,24,26.3333333333333,37,Scattered Thunderstorms,35.6666666666667,rain,0.166666666666667,0,96.3333333333333,8,281,W,92,2.7,1002.21333333333,0,Scattered Thunderstorms,0.166666666666667
2019-09-01 06:55:00.000,24,23,26.4166666666667,24,26.4166666666667,37,Scattered Thunderstorms,35.3333333333333,rain,0.158333333333333,0,96.1666666666667,8,281.25,W,92,2.725,1002.26666666667,0,Scattered Thunderstorms,0.158333333333333
2019-09-01 07:00:00.000,24,23,26.5,24,26.5,37,Scattered Thunderstorms,35,rain,0.15,0,96,8,281.5,W,92,2.75,1002.32,0,Scattered Thunderstorms,0.15
2019-09-01 07:05:00.000,24,23,26.5833333333333,24,26.5833333333333,37,Scattered Thunderstorms,34.6666666666667,rain,0.141666666666667,0,95.8333333333333,8,281.75,W,92,2.775,1002.37333333333,0,Scattered Thunderstorms,0.141666666666667
2019-09-01 07:10:00.000,24,23,26.6666666666667,24,26.6666666666667,37,Scattered Thunderstorms,34.3333333333333,rain,0.133333333333333,0,95.6666666666667,8,282,W,92,2.8,1002.42666666667,0,Scattered Thunderstorms,0.133333333333333
2019-09-01 07:15:00.000,24,23,26.75,24,26.75,37,Scattered Thunderstorms,34,rain,0.125,0,95.5,8,282.25,W,92,2.825,1002.48,0,Scattered Thunderstorms,0.125
2019-09-01 07:20:00.000,24,23,26.8333333333333,24,26.8333333333333,37,Scattered Thunderstorms,33.6666666666667,rain,0.116666666666667,0,95.3333333333333,8,282.5,W,92,2.85,1002.53333333333,0,Scattered Thunderstorms,0.116666666666667
2019-09-01 07:25:00.000,24,23,26.9166666666667,24,26.9166666666667,37,Scattered Thunderstorms,33.3333333333333,rain,0.108333333333333,0,95.1666666666667,8,282.75,W,92,2.875,1002.58666666667,0,Scattered Thunderstorms,0.108333333333333
2019-09-01 07:30:00.000,24,23,27,24,27,37,Isolated Thunderstorms,33,rain,0.1,0,95,8,283,WNW,92,2.9,1002.64,0,Isolated Thunderstorms,0.1
2019-09-01 07:35:00.000,24.0833333333333,23.0833333333333,27.0833333333333,24.0833333333333,27.0833333333333,37,Isolated Thunderstorms,33.25,rain,0.1,0,94.9166666666667,8.08333333333333,282.833333333333,WNW,91.9166666666667,2.925,1002.68666666667,0.0833333333333333,Isolated Thunderstorms,0.1
2019-09-01 07:40:00.000,24.1666666666667,23.1666666666667,27.1666666666667,24.1666666666667,27.1666666666667,37,Isolated Thunderstorms,33.5,rain,0.1,0,94.8333333333333,8.16666666666667,282.666666666667,WNW,91.8333333333333,2.95,1002.73333333333,0.166666666666667,Isolated Thunderstorms,0.1
2019-09-01 07:45:00.000,24.25,23.25,27.25,24.25,27.25,37,Isolated Thunderstorms,33.75,rain,0.1,0,94.75,8.25,282.5,WNW,91.75,2.975,1002.78,0.25,Isolated Thunderstorms,0.1
2019-09-01 07:50:00.000,24.3333333333333,23.3333333333333,27.3333333333333,24.3333333333333,27.3333333333333,37,Isolated Thunderstorms,34,rain,0.1,0,94.6666666666667,8.33333333333333,282.333333333333,WNW,91.6666666666667,3,1002.82666666667,0.333333333333333,Isolated Thunderstorms,0.1
2019-09-01 07:55:00.000,24.4166666666667,23.4166666666667,27.4166666666667,24.4166666666667,27.4166666666667,37,Isolated Thunderstorms,34.25,rain,0.1,0,94.5833333333333,8.41666666666667,282.166666666667,WNW,91.5833333333333,3.025,1002.87333333333,0.416666666666667,Isolated Thunderstorms,0.1
2019-09-01 08:00:00.000,24.5,23.5,27.5,24.5,27.5,37,Isolated Thunderstorms,34.5,rain,0.1,0,94.5,8.5,282,WNW,91.5,3.05,1002.92,0.5,Isolated Thunderstorms,0.1
2019-09-01 08:05:00.000,24.5833333333333,23.5833333333333,27.5833333333333,24.5833333333333,27.5833333333333,37,Isolated Thunderstorms,34.75,rain,0.1,0,94.4166666666667,8.58333333333333,281.833333333333,WNW,91.4166666666667,3.075,1002.96666666667,0.583333333333333,Isolated Thunderstorms,0.1
2019-09-01 08:10:00.000,24.6666666666667,23.6666666666667,27.6666666666667,24.6666666666667,27.6666666666667,37,Isolated Thunderstorms,35,rain,0.1,0,94.3333333333333,8.66666666666667,281.666666666667,WNW,91.3333333333333,3.1,1003.01333333333,0.666666666666667,Isolated Thunderstorms,0.1
2019-09-01 08:15:00.000,24.75,23.75,27.75,24.75,27.75,37,Isolated Thunderstorms,35.25,rain,0.1,0,94.25,8.75,281.5,WNW,91.25,3.125,1003.06,0.75,Isolated Thunderstorms,0.1
2019-09-01 08:20:00.000,24.8333333333333,23.8333333333333,27.8333333333333,24.8333333333333,27.8333333333333,37,Isolated Thunderstorms,35.5,rain,0.1,0,94.1666666666667,8.83333333333333,281.333333333333,WNW,91.1666666666667,3.15,1003.10666666667,0.833333333333333,Isolated Thunderstorms,0.1
2019-09-01 08:25:00.000,24.9166666666667,23.9166666666667,27.9166666666667,24.9166666666667,27.9166666666667,37,Isolated Thunderstorms,35.75,rain,0.1,0,94.0833333333333,8.91666666666667,281.166666666667,WNW,91.0833333333333,3.175,1003.15333333333,0.916666666666667,Isolated Thunderstorms,0.1
2019-09-01 08:30:00.000,25,24,28,25,28,38,Scattered Thunderstorms,36,rain,0.1,0,94,9,281,W,91,3.2,1003.2,1,Scattered Thunderstorms,0.1
2019-09-01 08:35:00.000,25.0833333333333,24,28.0833333333333,25.0833333333333,28.0833333333333,38,Scattered Thunderstorms,36.25,rain,0.108333333333333,0,93.6666666666667,9,281.333333333333,W,90.6666666666667,3.25833333333333,1003.20166666667,1.25,Scattered Thunderstorms,0.108333333333333
2019-09-01 08:40:00.000,25.1666666666667,24,28.1666666666667,25.1666666666667,28.1666666666667,38,Scattered Thunderstorms,36.5,rain,0.116666666666667,0,93.3333333333333,9,281.666666666667,W,90.3333333333333,3.31666666666667,1003.20333333333,1.5,Scattered Thunderstorms,0.116666666666667
2019-09-01 08:45:00.000,25.25,24,28.25,25.25,28.25,38,Scattered Thunderstorms,36.75,rain,0.125,0,93,9,282,W,90,3.375,1003.205,1.75,Scattered Thunderstorms,0.125
2019-09-01 08:50:00.000,25.3333333333333,24,28.3333333333333,25.3333333333333,28.3333333333333,38,Scattered Thunderstorms,37,rain,0.133333333333333,0,92.6666666666667,9,282.333333333333,W,89.6666666666667,3.43333333333333,1003.20666666667,2,Scattered Thunderstorms,0.133333333333333
2019-09-01 08:55:00.000,25.4166666666667,24,28.4166666666667,25.4166666666667,28.4166666666667,38,Scattered Thunderstorms,37.25,rain,0.141666666666667,0,92.3333333333333,9,282.666666666667,W,89.3333333333333,3.49166666666667,1003.20833333333,2.25,Scattered Thunderstorms,0.141666666666667
2019-09-01 09:00:00.000,25.5,24,28.5,25.5,28.5,38,Scattered Thunderstorms,37.5,rain,0.15,0,92,9,283,W,89,3.55,1003.21,2.5,Scattered Thunderstorms,0.15
2019-09-01 09:05:00.000,25.5833333333333,24,28.5833333333333,25.5833333333333,28.5833333333333,38,Scattered Thunderstorms,37.75,rain,0.158333333333333,0,91.6666666666667,9,283.333333333333,W,88.6666666666667,3.60833333333333,1003.21166666667,2.75,Scattered Thunderstorms,0.158333333333333
2019-09-01 09:10:00.000,25.6666666666667,24,28.6666666666667,25.6666666666667,28.6666666666667,38,Scattered Thunderstorms,38,rain,0.166666666666667,0,91.3333333333333,9,283.666666666667,W,88.3333333333333,3.66666666666667,1003.21333333333,3,Scattered Thunderstorms,0.166666666666667
2019-09-01 09:15:00.000,25.75,24,28.75,25.75,28.75,38,Scattered Thunderstorms,38.25,rain,0.175,0,91,9,284,W,88,3.725,1003.215,3.25,Scattered Thunderstorms,0.175
2019-09-01 09:20:00.000,25.8333333333333,24,28.8333333333333,25.8333333333333,28.8333333333333,38,Scattered Thunderstorms,38.5,rain,0.183333333333333,0,90.6666666666667,9,284.333333333333,W,87.6666666666667,3.78333333333333,1003.21666666667,3.5,Scattered Thunderstorms,0.183333333333333
2019-09-01 09:25:00.000,25.9166666666667,24,28.9166666666667,25.9166666666667,28.9166666666667,38,Scattered Thunderstorms,38.75,rain,0.191666666666667,0,90.3333333333333,9,284.666666666667,W,87.3333333333333,3.84166666666667,1003.21833333333,3.75,Scattered Thunderstorms,0.191666666666667
2019-09-01 09:30:00.000,26,24,29,26,29,38,Scattered Thunderstorms,39,rain,0.2,0,90,9,285,WNW,87,3.9,1003.22,4,Scattered Thunderstorms,0.2
2019-09-01 09:35:00.000,26.0833333333333,24,29.0833333333333,26.0833333333333,29.0833333333333,35,Scattered Thunderstorms,40.8333333333333,rain,0.216666666666667,0,89.6666666666667,9.08333333333333,284.5,WNW,87,3.95,1003.20166666667,4.16666666666667,Scattered Thunderstorms,0.216666666666667
2019-09-01 09:40:00.000,26.1666666666667,24,29.1666666666667,26.1666666666667,29.1666666666667,32,Scattered Thunderstorms,42.6666666666667,rain,0.233333333333333,0,89.3333333333333,9.16666666666667,284,WNW,87,4,1003.18333333333,4.33333333333333,Scattered Thunderstorms,0.233333333333333
2019-09-01 09:45:00.000,26.25,24,29.25,26.25,29.25,29,Scattered Thunderstorms,44.5,rain,0.25,0,89,9.25,283.5,WNW,87,4.05,1003.165,4.5,Scattered Thunderstorms,0.25
2019-09-01 09:50:00.000,26.3333333333333,24,29.3333333333333,26.3333333333333,29.3333333333333,26,Scattered Thunderstorms,46.3333333333333,rain,0.266666666666667,0,88.6666666666667,9.33333333333333,283,WNW,87,4.1,1003.14666666667,4.66666666666667,Scattered Thunderstorms,0.266666666666667
2019-09-01 09:55:00.000,26.4166666666667,24,29.4166666666667,26.4166666666667,29.4166666666667,23,Scattered Thunderstorms,48.1666666666667,rain,0.283333333333333,0,88.3333333333333,9.41666666666667,282.5,WNW,87,4.15,1003.12833333333,4.83333333333333,Scattered Thunderstorms,0.283333333333333
2019-09-01 10:00:00.000,26.5,24,29.5,26.5,29.5,21,Scattered Thunderstorms,50,rain,0.3,0,88,9.5,282,WNW,87,4.2,1003.11,5,Scattered Thunderstorms,0.3
2019-09-01 10:05:00.000,26.5833333333333,24,29.5833333333333,26.5833333333333,29.5833333333333,18,Scattered Thunderstorms,51.8333333333333,rain,0.316666666666667,0,87.6666666666667,9.58333333333333,281.5,WNW,87,4.25,1003.09166666667,5.16666666666667,Scattered Thunderstorms,0.316666666666667
